ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Metodo_Pago_cat,Estado,Categoria,ID_Categoria,Precio_Unitario,Region,ID_Metodo,Metodo_Pago,ID_Ticket,Monto_Venta,semana,mes,dia_semana,ventas_categoria_lag_1,ventas_region_lag_1,cantidad_lag_1,ventas_categoria_rolling_mean_3,ventas_region_rolling_mean_3,ventas_categoria_rolling_std_3,ventas_region_rolling_std_3,ventas_categoria_rolling_mean_7,ventas_region_rolling_mean_7,ventas_categoria_rolling_std_7,ventas_region_rolling_std_7,ventas_categoria_rolling_mean_14,ventas_region_rolling_mean_14,ventas_categoria_rolling_std_14,ventas_region_rolling_std_14,ventas_categoria_rolling_mean_30,ventas_region_rolling_mean_30,ventas_categoria_rolling_std_30,ventas_region_rolling_std_30,ventas_categoria_rolling_mean_2_weeks,ventas_region_rolling_mean_2_weeks,ventas_categoria_rolling_mean_3_weeks,ventas_region_rolling_mean_3_weeks,ventas_categoria_rolling_mean_4_weeks,ventas_region_rolling_mean_4_weeks,ventas_categoria_rolling_mean_5_weeks,ventas_region_rolling_mean_5_weeks,ventas_categoria_rolling_mean_6_weeks,ventas_region_rolling_mean_6_weeks,precio_x_cantidad,cantidad_/_ventas_categoria_rmean_3,cantidad_/_ventas_region_rmean_3,cantidad_/_ventas_categoria_rstd_3,cantidad_/_ventas_region_rstd_3,cantidad_/_ventas_categoria_rmean_7,cantidad_/_ventas_region_rmean_7,cantidad_/_ventas_categoria_rstd_7,cantidad_/_ventas_region_rstd_7,cantidad_/_ventas_categoria_rmean_14,cantidad_/_ventas_region_rmean_14,cantidad_/_ventas_categoria_rstd_14,cantidad_/_ventas_region_rstd_14,cantidad_/_ventas_categoria_rmean_30,cantidad_/_ventas_region_rmean_30,cantidad_/_ventas_categoria_rstd_30,cantidad_/_ventas_region_rstd_30,ventas_categoria_rmean_7_/_14,ventas_region_rmean_7_/_14,ventas_categoria_rmean_+_rstd_7,ventas_region_rmean_+_rstd_7,ventas_categoria_rmean_*_rstd_7,ventas_region_rmean_*_rstd_7,ID_Region,Cluster
519,2024-07-18,174,38,3,1,Completa,Conservas,8,6.21,Patagonia,1,Efectivo,1582,18.63,29,7,3,3.0,3.0,3.0,3.333333333333333,3.333333333333333,0.5773502691896388,0.5773502691896265,3.857142857142857,3.857142857142857,1.3451854182691008,1.345185418269098,3.142857142857143,3.142857142857143,1.7478401113789106,1.747840111378916,3.2666666666666666,3.2666666666666666,1.5070714541175825,1.507071454117583,3.142857142857143,3.142857142857143,3.2857142857142856,3.2857142857142856,3.321428571428572,3.321428571428572,3.2857142857142856,3.2,3.452380952380953,3.4285714285714284,18.63,0.8999999999999999,0.8999999999999999,5.196152422706514,5.196152422706625,0.7777777777777778,0.7777777777777778,2.2301758250250807,2.230175825025085,0.9545454545454546,0.9545454545454546,1.7164041381526782,1.716404138152673,0.9183673469387756,0.9183673469387756,1.9906156352464084,1.990615635246408,1.2272727272727273,1.2272727272727273,5.202328275411958,5.202328275411955,5.188572327609389,5.1885723276093785,5,4
291,2024-07-22,79,37,6,3,Completa,Conservas,8,3.65,Patagonia,3,Tarjeta de Débito,729,21.9,30,7,0,3.0,3.0,3.0,3.333333333333333,3.333333333333333,0.5773502691896388,0.5773502691896265,3.7142857142857135,3.7142857142857135,1.38013111868471,1.3801311186847078,3.2857142857142856,3.2857142857142856,1.6374732612530414,1.637473261253046,3.2666666666666666,3.2666666666666666,1.5070714541175825,1.507071454117583,3.2857142857142856,3.2857142857142856,3.1904761904761907,3.1904761904761907,3.2857142857142856,3.2857142857142856,3.3142857142857145,3.1714285714285717,3.4285714285714284,3.357142857142857,10.95,0.8999999999999999,0.8999999999999999,5.196152422706514,5.196152422706625,0.8076923076923077,0.8076923076923077,2.173706511928413,2.1737065119284167,0.9130434782608696,0.9130434782608696,1.8320909849265656,1.8320909849265603,0.9183673469387756,0.9183673469387756,1.9906156352464084,1.990615635246408,1.1304347826086958,1.1304347826086958,5.094416832970424,5.094416832970422,5.126201297971781,5.126201297971772,5,4
1255,2024-07-25,25,35,6,4,Pendiente,Conservas,8,4.25,Patagonia,4,Mercado Pago,228,25.5,30,7,3,6.0,6.0,6.0,4.0,4.0,1.7320508075688832,1.732050807568878,3.7142857142857135,3.7142857142857135,1.38013111868471,1.3801311186847078,3.357142857142857,3.357142857142857,1.7368026705655155,1.7368026705655195,3.4,3.4,1.5668989800855369,1.5668989800855375,3.357142857142857,3.357142857142857,3.2857142857142856,3.2857142857142856,3.4642857142857144,3.4642857142857144,3.3142857142857145,3.2857142857142856,3.4761904761904763,3.357142857142857,25.5,1.5,1.5,3.464101615137743,3.464101615137753,1.6153846153846154,1.6153846153846154,4.347413023856826,4.347413023856833,1.7872340425531914,1.7872340425531914,3.454623891179507,3.454623891179499,1.7647058823529411,1.7647058823529411,3.8292194176247794,3.829219417624777,1.1063829787234043,1.1063829787234043,5.094416832970424,5.094416832970422,5.126201297971781,5.126201297971772,5,3
2525,2024-07-25,231,38,4,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,2092,24.84,30,7,3,6.0,6.0,6.0,5.0,5.0,1.7320508075688852,1.7320508075688792,4.285714285714286,4.285714285714286,1.3801311186847127,1.380131118684708,3.7142857142857135,3.7142857142857135,1.7288756430151313,1.7288756430151333,3.466666666666667,3.466666666666667,1.6344003083137508,1.634400308313752,3.7142857142857135,3.7142857142857135,3.4285714285714284,3.4285714285714284,3.5,3.5,3.3142857142857145,3.2857142857142856,3.523809523809524,3.452380952380953,37.26,1.2,1.2,3.464101615137739,3.464101615137751,1.4,1.4,4.347413023856818,4.3474130238568325,1.6153846153846154,1.6153846153846154,3.470463606934792,3.470463606934788,1.7307692307692306,1.7307692307692306,3.671071260498195,3.6710712604981928,1.1538461538461535,1.1538461538461535,5.665845404398999,5.665845404398993,5.914847651505911,5.914847651505892,5,4
475,2024-07-27,314,36,5,1,Completa,Conservas,8,3.25,Patagonia,1,Efectivo,2830,16.25,30,7,5,4.0,4.0,4.0,5.333333333333333,5.333333333333333,1.1547005383792648,1.1547005383792546,4.142857142857143,4.142857142857143,1.3451854182691023,1.345185418269098,3.928571428571429,3.928571428571429,1.5424399110243734,1.542439911024374,3.566666666666667,3.566666666666667,1.5687318254659963,1.5687318254659974,3.928571428571429,3.928571428571429,3.4285714285714284,3.4285714285714284,3.5,3.5,3.4,3.3714285714285714,3.5,3.4761904761904763,13.0,0.75,0.75,3.464101615137715,3.464101615137745,0.9655172413793104,0.9655172413793104,2.973567766700104,2.973567766700113,1.0181818181818183,1.0181818181818183,2.593293891976316,2.593293891976315,1.1214953271028036,1.1214953271028036,2.5498303375159668,2.549830337515965,1.054545454545455,1.054545454545455,5.488042561126246,5.488042561126242,5.572911018543424,5.572911018543407,5,4
1956,2024-08-30,1,36,3,3,Completa,Conservas,8,3.25,Patagonia,3,Tarjeta de Débito,8,9.75,35,8,4,5.0,5.0,5.0,5.0,5.0,1.0000000000000142,1.0000000000000029,4.428571428571429,4.428571428571429,1.272418020560709,1.2724180205607034,3.928571428571429,3.928571428571429,1.5424399110243734,1.542439911024374,3.566666666666667,3.566666666666667,1.5687318254659963,1.5687318254659974,3.928571428571429,3.928571428571429,3.523809523809524,3.523809523809524,3.642857142857143,3.642857142857143,3.4857142857142858,3.4857142857142858,3.523809523809524,3.452380952380953,16.25,1.0,1.0,4.999999999999929,4.999999999999986,1.129032258064516,1.129032258064516,3.929526239966862,3.9295262399668793,1.2727272727272727,1.2727272727272727,3.241617364970395,3.2416173649703937,1.4018691588785046,1.4018691588785046,3.1872879218949586,3.1872879218949564,1.1272727272727274,1.1272727272727274,5.700989449132138,5.700989449132132,5.634994091054568,5.634994091054544,5,4
2965,2024-08-31,183,37,4,3,Completa,Conservas,8,3.65,Patagonia,3,Tarjeta de Débito,1667,14.6,35,8,5,3.0,3.0,3.0,4.0,4.0,1.0000000000000109,1.000000000000001,4.285714285714286,4.285714285714286,1.3801311186847127,1.380131118684708,4.071428571428571,4.071428571428571,1.3280573269766118,1.3280573269766114,3.533333333333333,3.533333333333333,1.5698305055297996,1.5698305055298003,4.071428571428571,4.071428571428571,3.571428571428572,3.571428571428572,3.607142857142857,3.607142857142857,3.4857142857142858,3.4857142857142858,3.452380952380953,3.4047619047619047,10.95,0.75,0.75,2.999999999999968,2.999999999999997,0.7000000000000001,0.7000000000000001,2.173706511928409,2.173706511928416,0.736842105263158,0.736842105263158,2.2589386309321813,2.258938630932182,0.8490566037735849,0.8490566037735849,1.9110343374220105,1.911034337422009,1.0526315789473684,1.0526315789473684,5.665845404398999,5.665845404398993,5.914847651505911,5.914847651505892,5,4
2607,2024-09-06,214,38,1,1,Completa,Conservas,8,6.21,Patagonia,1,Efectivo,1947,6.21,36,9,4,4.0,4.0,4.0,4.0,4.0,1.0000000000000109,1.000000000000001,4.428571428571429,4.428571428571429,1.2724180205607087,1.2724180205607034,4.142857142857143,4.142857142857143,1.292412345317728,1.2924123453177272,3.633333333333333,3.633333333333333,1.496739751946698,1.4967397519466994,4.142857142857143,4.142857142857143,3.571428571428572,3.571428571428572,3.571428571428572,3.571428571428572,3.5428571428571427,3.5428571428571427,3.4761904761904763,3.4047619047619047,24.84,1.0,1.0,3.999999999999957,3.999999999999996,0.9032258064516128,0.9032258064516128,3.1436209919734903,3.143620991973503,0.9655172413793104,0.9655172413793104,3.0949874585240327,3.094987458524035,1.1009174311926606,1.1009174311926606,2.6724752882373157,2.672475288237313,1.0689655172413792,1.0689655172413792,5.700989449132138,5.700989449132132,5.634994091054567,5.634994091054544,5,4
1649,2024-09-11,189,37,2,4,Completa,Conservas,8,3.65,Patagonia,4,Mercado Pago,1733,7.3,37,9,2,1.0,1.0,1.0,2.6666666666666665,2.6666666666666665,1.5275252316519503,1.527525231651946,4.142857142857143,4.142857142857143,1.7728105208558396,1.7728105208558365,3.928571428571429,3.928571428571429,1.5424399110243734,1.542439911024374,3.533333333333333,3.533333333333333,1.5698305055297996,1.5698305055298003,3.928571428571429,3.928571428571429,3.571428571428572,3.571428571428572,3.4285714285714284,3.4285714285714284,3.4571428571428573,3.4571428571428573,3.452380952380953,3.333333333333333,3.65,0.375,0.375,0.6546536707079755,0.6546536707079775,0.2413793103448275,0.2413793103448275,0.5640760748177653,0.5640760748177662,0.2545454545454546,0.2545454545454546,0.648323472994079,0.6483234729940788,0.2830188679245283,0.2830188679245283,0.6370114458073367,0.6370114458073364,1.054545454545455,1.054545454545455,5.915667663712982,5.91566766371298,7.344500729259908,7.344500729259894,5,3
892,2024-09-19,214,37,2,5,Completa,Conservas,8,3.65,Patagonia,5,Transferencia,1948,7.3,38,9,3,2.0,2.0,2.0,2.333333333333333,2.333333333333333,1.52752523165195,1.5275252316519454,3.571428571428572,3.571428571428572,1.7182493859684502,1.718249385968449,3.642857142857143,3.642857142857143,1.499083969380215,1.4990839693802176,3.433333333333333,3.433333333333333,1.5687318254659963,1.5687318254659972,3.642857142857143,3.642857142857143,3.4285714285714284,3.4285714285714284,3.357142857142857,3.357142857142857,3.4857142857142858,3.4857142857142858,3.357142857142857,3.333333333333333,7.3,0.8571428571428571,0.8571428571428571,1.3093073414159515,1.3093073414159553,0.5599999999999999,0.5599999999999999,1.1639753904947552,1.163975390494756,0.5490196078431373,0.5490196078431373,1.3341480803286057,1.3341480803286032,0.5825242718446603,0.5825242718446603,1.2749151687579832,1.2749151687579827,0.9803921568627452,0.9803921568627452,5.289677957397021,5.2896779573970205,6.136604949887323,6.136604949887317,5,3
2735,2024-09-24,3,36,2,4,Pendiente,Conservas,8,3.25,Patagonia,4,Mercado Pago,20,6.5,39,9,1,2.0,2.0,2.0,1.6666666666666667,1.6666666666666667,0.57735026918963,0.5773502691896205,3.0,3.0,1.414213562373094,1.4142135623730945,3.642857142857143,3.642857142857143,1.499083969380215,1.4990839693802176,3.333333333333333,3.333333333333333,1.5610194134588449,1.561019413458845,3.642857142857143,3.642857142857143,3.4761904761904763,3.4761904761904763,3.321428571428572,3.321428571428572,3.4,3.4,3.261904761904762,3.238095238095238,6.5,1.2,1.2,3.464101615137729,3.464101615137786,0.6666666666666666,0.6666666666666666,1.414213562373096,1.4142135623730958,0.5490196078431373,0.5490196078431373,1.3341480803286057,1.3341480803286032,0.6,0.6,1.2812140468954702,1.28121404689547,0.8235294117647058,0.8235294117647058,4.414213562373094,4.414213562373094,4.242640687119282,4.242640687119283,5,0
1199,2024-09-29,38,38,3,4,Completa,Conservas,8,6.21,Patagonia,4,Mercado Pago,348,18.63,39,9,6,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.7142857142857144,2.7142857142857144,1.3801311186847065,1.3801311186847076,3.4285714285714284,3.4285714285714284,1.5045717874984414,1.5045717874984454,3.2666666666666666,3.2666666666666666,1.5742175578808106,1.5742175578808109,3.4285714285714284,3.4285714285714284,3.523809523809524,3.523809523809524,3.25,3.25,3.342857142857143,3.342857142857143,3.2857142857142856,3.261904761904762,12.42,1.0,1.0,,,0.7368421052631579,0.7368421052631579,1.4491376746189462,1.4491376746189448,0.5833333333333334,0.5833333333333334,1.329281870508337,1.3292818705083331,0.6122448979591837,0.6122448979591837,1.270472426119025,1.2704724261190248,0.7916666666666667,0.7916666666666667,4.0944168329704205,4.094416832970422,3.74607017928706,3.746070179287064,5,0
2113,2024-10-13,119,37,6,5,Completa,Conservas,8,3.65,Patagonia,5,Transferencia,1091,21.9,41,10,6,3.0,3.0,3.0,2.333333333333333,2.333333333333333,0.5773502691896345,0.5773502691896226,2.4285714285714284,2.4285714285714284,0.9759000729485284,0.975900072948532,3.4285714285714284,3.4285714285714284,1.5045717874984414,1.5045717874984454,3.2666666666666666,3.2666666666666666,1.5742175578808106,1.5742175578808109,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.25,3.25,3.4,3.4,3.3095238095238093,3.3095238095238093,10.95,1.2857142857142856,1.2857142857142856,5.196152422706553,5.1961524227066604,1.2352941176470589,1.2352941176470589,3.0740852297878942,3.074085229787884,0.875,0.875,1.9939228057625047,1.9939228057625,0.9183673469387756,0.9183673469387756,1.9057086391785372,1.9057086391785367,0.7083333333333334,0.7083333333333334,3.404471501519957,3.4044715015199603,2.370043034303569,2.370043034303577,5,0
1485,2024-10-25,162,38,1,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,1473,6.21,43,10,4,6.0,6.0,6.0,3.6666666666666665,3.6666666666666665,2.081665999466137,2.081665999466133,2.857142857142857,2.857142857142857,1.6761634196950503,1.6761634196950508,3.571428571428572,3.571428571428572,1.650840611711112,1.6508406117111147,3.333333333333333,3.333333333333333,1.6470105276411904,1.647010527641191,3.571428571428572,3.571428571428572,3.6666666666666665,3.6666666666666665,3.392857142857143,3.392857142857143,3.4571428571428573,3.4571428571428573,3.380952380952381,3.380952380952381,37.26,1.6363636363636365,1.6363636363636365,2.8823067684915618,2.8823067684915675,2.1,2.1,3.57960323528096,3.5796032352809597,1.68,1.68,3.634511991912377,3.6345119919123703,1.7999999999999998,1.7999999999999998,3.642963963680948,3.642963963680946,0.7999999999999999,0.7999999999999999,4.533306276837908,4.533306276837908,4.789038341985858,4.78903834198586,5,3
331,2024-10-29,157,35,2,3,Completa,Conservas,8,4.25,Patagonia,3,Tarjeta de Débito,1425,8.5,44,10,1,1.0,1.0,1.0,3.333333333333333,3.333333333333333,2.5166114784235867,2.516611478423584,2.4285714285714284,2.4285714285714284,1.718249385968447,1.7182493859684482,3.4285714285714284,3.4285714285714284,1.7851647506079595,1.7851647506079629,3.2666666666666666,3.2666666666666666,1.7005746155310266,1.700574615531027,3.4285714285714284,3.4285714285714284,3.571428571428572,3.571428571428572,3.2857142857142856,3.2857142857142856,3.342857142857143,3.342857142857143,3.357142857142857,3.357142857142857,4.25,0.3,0.3,0.3973597071195126,0.3973597071195131,0.411764705882353,0.411764705882353,0.5819876952473787,0.5819876952473783,0.2916666666666667,0.2916666666666667,0.5601723872597405,0.5601723872597395,0.3061224489795918,0.3061224489795918,0.5880365323974549,0.5880365323974548,0.7083333333333334,0.7083333333333334,4.146820814539876,4.146820814539876,4.17289136592337,4.172891365923374,5,3
2812,2024-10-29,89,38,4,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,822,24.84,44,10,1,2.0,2.0,2.0,3.0,3.0,2.645751311064594,2.6457513110645907,2.571428571428572,2.571428571428572,1.618347187425372,1.6183471874253734,3.357142857142857,3.357142857142857,1.823232246362436,1.82323224636244,3.2666666666666666,3.2666666666666666,1.7005746155310266,1.700574615531027,3.357142857142857,3.357142857142857,3.4761904761904763,3.4761904761904763,3.321428571428572,3.321428571428572,3.257142857142857,3.257142857142857,3.3095238095238093,3.3095238095238093,12.42,0.6666666666666666,0.6666666666666666,0.7559289460184535,0.7559289460184544,0.7777777777777777,0.7777777777777777,1.235828761306651,1.23582876130665,0.5957446808510638,0.5957446808510638,1.0969529548362456,1.096952954836243,0.6122448979591837,0.6122448979591837,1.1760730647949098,1.1760730647949096,0.7659574468085106,0.7659574468085106,4.189775758853943,4.189775758853945,4.161464196236671,4.1614641962366745,5,3
1073,2024-11-05,173,35,5,5,Pendiente,Conservas,8,4.25,Patagonia,5,Transferencia,1578,21.25,45,11,1,4.0,4.0,4.0,2.333333333333333,2.333333333333333,1.5275252316519503,1.527525231651946,2.857142857142857,2.857142857142857,1.6761634196950503,1.6761634196950508,3.2142857142857144,3.2142857142857144,1.6723346844167546,1.6723346844167593,3.2666666666666666,3.2666666666666666,1.7005746155310266,1.700574615531027,3.2142857142857144,3.2142857142857144,3.380952380952381,3.380952380952381,3.2857142857142856,3.2857142857142856,3.257142857142857,3.257142857142857,3.380952380952381,3.380952380952381,17.0,1.7142857142857142,1.7142857142857142,2.618614682831902,2.6186146828319097,1.4,1.4,2.3864021568539733,2.386402156853973,1.2444444444444445,1.2444444444444445,2.39186571759411,2.3918657175941034,1.2244897959183674,1.2244897959183674,2.35214612958982,2.352146129589819,0.8888888888888888,0.8888888888888888,4.533306276837908,4.533306276837908,4.789038341985858,4.78903834198586,5,3
2603,2024-11-05,156,37,1,1,Pendiente,Conservas,8,3.65,Patagonia,1,Efectivo,1416,3.65,45,11,1,5.0,5.0,5.0,3.6666666666666665,3.6666666666666665,1.5275252316519528,1.5275252316519476,3.2857142857142856,3.2857142857142856,1.799470821684875,1.799470821684874,3.142857142857143,3.142857142857143,1.561909228976008,1.5619092289760137,3.4,3.4,1.673320053068149,1.6733200530681498,3.142857142857143,3.142857142857143,3.523809523809524,3.523809523809524,3.4285714285714284,3.4285714285714284,3.3142857142857145,3.3142857142857145,3.380952380952381,3.380952380952381,18.25,1.3636363636363638,1.3636363636363638,3.2732683535398728,3.2732683535398834,1.5217391304347827,1.5217391304347827,2.778594651131056,2.778594651131057,1.590909090909091,1.590909090909091,3.2012103566850767,3.201210356685065,1.4705882352941178,1.4705882352941178,2.988071523335988,2.9880715233359862,1.0454545454545454,1.0454545454545454,5.085185107399161,5.08518510739916,5.912546985536017,5.912546985536014,5,3
509,2024-11-07,136,38,3,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,1238,18.63,45,11,3,1.0,1.0,1.0,3.333333333333333,3.333333333333333,2.0816659994661366,2.081665999466133,3.142857142857143,3.142857142857143,1.9518001458970664,1.9518001458970655,2.9285714285714284,2.9285714285714284,1.639150141632295,1.6391501416323015,3.2666666666666666,3.2666666666666666,1.7005746155310266,1.700574615531027,2.9285714285714284,2.9285714285714284,3.333333333333333,3.333333333333333,3.4285714285714284,3.4285714285714284,3.2285714285714286,3.2285714285714286,3.3095238095238093,3.3095238095238093,6.21,0.3,0.3,0.4803844614152605,0.4803844614152612,0.3181818181818182,0.3181818181818182,0.51234753829798,0.5123475382979801,0.3414634146341463,0.3414634146341463,0.6100722408529228,0.6100722408529203,0.3061224489795918,0.3061224489795918,0.5880365323974549,0.5880365323974548,1.0731707317073171,1.0731707317073171,5.094657288754209,5.094657288754209,6.134229029962208,6.134229029962206,5,3
1219,2024-11-09,125,37,4,3,Completa,Conservas,8,3.65,Patagonia,3,Tarjeta de Débito,1153,14.6,45,11,5,3.0,3.0,3.0,3.0,3.0,2.000000000000004,2.0,3.142857142857143,3.142857142857143,1.9518001458970664,1.9518001458970655,2.7857142857142856,2.7857142857142856,1.528124613755311,1.5281246137553195,3.333333333333333,3.333333333333333,1.6470105276411904,1.647010527641191,2.7857142857142856,2.7857142857142856,3.333333333333333,3.333333333333333,3.357142857142857,3.357142857142857,3.2285714285714286,3.2285714285714286,3.357142857142857,3.357142857142857,10.95,1.0,1.0,1.4999999999999971,1.5,0.9545454545454546,0.9545454545454546,1.5370426148939398,1.5370426148939402,1.0769230769230769,1.0769230769230769,1.9631906802597785,1.9631906802597676,0.8999999999999999,0.8999999999999999,1.821481981840474,1.821481981840473,1.1282051282051282,1.1282051282051282,5.094657288754209,5.094657288754209,6.134229029962208,6.134229029962206,5,3
1910,2024-11-12,292,38,4,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,2638,24.84,46,11,1,4.0,4.0,4.0,2.6666666666666665,2.6666666666666665,1.5275252316519503,1.5275252316519463,2.857142857142857,2.857142857142857,1.573591584938885,1.5735915849388853,2.857142857142857,2.857142857142857,1.561909228976007,1.5619092289760146,3.433333333333333,3.433333333333333,1.590561239773954,1.5905612397739548,2.857142857142857,2.857142857142857,3.333333333333333,3.333333333333333,3.4642857142857144,3.4642857142857144,3.2857142857142856,3.2857142857142856,3.357142857142857,3.357142857142857,24.84,1.5,1.5,2.618614682831902,2.618614682831909,1.4,1.4,2.541955637208972,2.541955637208972,1.4,1.4,2.5609682853480638,2.560968285348051,1.1650485436893203,1.1650485436893203,2.5148355812873127,2.5148355812873118,1.0,1.0,4.430734442081742,4.430734442081743,4.495975956968243,4.495975956968244,5,3
2541,2024-11-14,3,38,3,1,Completa,Conservas,8,6.21,Patagonia,1,Efectivo,23,18.63,46,11,3,4.0,4.0,4.0,3.6666666666666665,3.6666666666666665,0.5773502691896426,0.5773502691896295,3.2857142857142856,3.2857142857142856,1.380131118684709,1.3801311186847076,2.857142857142857,2.857142857142857,1.561909228976007,1.5619092289760146,3.4,3.4,1.5668989800855373,1.5668989800855375,2.857142857142857,2.857142857142857,3.380952380952381,3.380952380952381,3.5,3.5,3.2857142857142856,3.2857142857142856,3.333333333333333,3.333333333333333,24.84,1.090909090909091,1.090909090909091,6.928203230275307,6.928203230275464,1.2173913043478262,1.2173913043478262,2.8982753492378865,2.8982753492378897,1.4,1.4,2.5609682853480638,2.560968285348051,1.1764705882352942,1.1764705882352942,2.5528129450831853,2.552812945083185,1.15,1.15,4.665845404398994,4.665845404398993,4.534716532821187,4.534716532821182,5,4
611,2024-11-19,119,38,6,4,Completa,Conservas,8,6.21,Patagonia,4,Mercado Pago,1093,37.26,47,11,1,3.0,3.0,3.0,3.6666666666666665,3.6666666666666665,0.5773502691896426,0.5773502691896295,3.4285714285714284,3.4285714285714284,1.2724180205607047,1.2724180205607027,3.0,3.0,1.4675987714106813,1.4675987714106882,3.466666666666667,3.466666666666667,1.5024883574816177,1.5024883574816186,3.0,3.0,3.380952380952381,3.380952380952381,3.4642857142857144,3.4642857142857144,3.342857142857143,3.342857142857143,3.2857142857142856,3.2857142857142856,18.63,0.8181818181818182,0.8181818181818182,5.19615242270648,5.196152422706598,0.875,0.875,2.357715743980125,2.357715743980129,1.0,1.0,2.044155431607747,2.044155431607737,0.8653846153846153,0.8653846153846153,1.9966876848406483,1.9966876848406476,1.1428571428571428,1.1428571428571428,4.700989449132133,4.700989449132131,4.362576070493844,4.362576070493838,5,4
907,2024-11-20,68,35,3,4,Completa,Conservas,8,4.25,Patagonia,4,Mercado Pago,630,12.75,47,11,2,6.0,6.0,6.0,4.333333333333333,4.333333333333333,1.5275252316519543,1.527525231651949,3.7142857142857135,3.7142857142857135,1.6035674514745484,1.6035674514745455,3.2857142857142856,3.2857142857142856,1.6374732612530416,1.6374732612530465,3.566666666666667,3.566666666666667,1.5687318254659963,1.5687318254659974,3.2857142857142856,3.2857142857142856,3.380952380952381,3.380952380952381,3.4642857142857144,3.4642857142857144,3.3714285714285714,3.3714285714285714,3.333333333333333,3.333333333333333,25.5,1.3846153846153848,1.3846153846153848,3.9279220242478425,3.9279220242478567,1.6153846153846154,1.6153846153846154,3.741657386773936,3.741657386773943,1.8260869565217392,1.8260869565217392,3.664181969853131,3.66418196985312,1.6822429906542056,1.6822429906542056,3.8247455062739495,3.8247455062739473,1.1304347826086958,1.1304347826086958,5.317853165760263,5.31785316576026,5.956107676905465,5.956107676905456,5,3
2562,2024-11-24,79,36,6,1,Completa,Conservas,8,3.25,Patagonia,1,Efectivo,736,19.5,47,11,6,3.0,3.0,3.0,4.0,4.0,1.7320508075688834,1.732050807568879,3.4285714285714284,3.4285714285714284,1.5118578920369097,1.511857892036908,3.357142857142857,3.357142857142857,1.5984195490999995,1.5984195491000042,3.533333333333333,3.533333333333333,1.5698305055298,1.5698305055298007,3.357142857142857,3.357142857142857,3.238095238095238,3.238095238095238,3.5,3.5,3.4285714285714284,3.4285714285714284,3.333333333333333,3.333333333333333,9.75,0.75,0.75,1.7320508075688712,1.7320508075688756,0.875,0.875,1.984313483298442,1.984313483298444,0.8936170212765957,0.8936170212765957,1.876853922169038,1.876853922169033,0.8490566037735849,0.8490566037735849,1.91103433742201,1.911034337422009,1.0212765957446808,1.0212765957446808,4.940429320608338,4.940429320608336,5.183512772697976,5.183512772697971,5,3
2856,2024-12-02,87,36,5,4,Completa,Conservas,8,3.25,Patagonia,4,Mercado Pago,806,16.25,49,12,0,6.0,6.0,6.0,5.0,5.0,1.7320508075688854,1.73205080756888,4.142857142857143,4.142857142857143,1.345185418269103,1.3451854182690983,3.642857142857143,3.642857142857143,1.6919330254585605,1.6919330254585632,3.533333333333333,3.533333333333333,1.5698305055298,1.5698305055298007,3.642857142857143,3.642857142857143,3.333333333333333,3.333333333333333,3.5357142857142856,3.5357142857142856,3.571428571428572,3.571428571428572,3.380952380952381,3.380952380952381,19.5,1.2,1.2,3.4641016151377384,3.464101615137749,1.4482758620689653,1.4482758620689653,4.460351650050154,4.460351650050169,1.6470588235294117,1.6470588235294117,3.546239661805665,3.546239661805658,1.69811320754717,1.69811320754717,3.82206867484402,3.822068674844018,1.1372549019607845,1.1372549019607845,5.488042561126246,5.488042561126242,5.572911018543427,5.572911018543408,5,4
1468,2024-12-08,3,38,2,3,Completa,Conservas,8,6.21,Patagonia,3,Tarjeta de Débito,24,12.42,49,12,6,5.0,5.0,5.0,4.666666666666667,4.666666666666667,1.5275252316519552,1.5275252316519492,4.428571428571429,4.428571428571429,1.27241802056071,1.2724180205607036,3.7857142857142856,3.7857142857142856,1.7177163475234924,1.7177163475234942,3.633333333333333,3.633333333333333,1.5643293888377865,1.5643293888377874,3.7857142857142856,3.7857142857142856,3.333333333333333,3.333333333333333,3.607142857142857,3.607142857142857,3.571428571428572,3.571428571428572,3.4285714285714284,3.4285714285714284,31.05,1.0714285714285714,1.0714285714285714,3.2732683535398674,3.2732683535398803,1.129032258064516,1.129032258064516,3.9295262399668593,3.9295262399668784,1.3207547169811322,1.3207547169811322,2.9108414827679323,2.9108414827679296,1.3761467889908257,1.3761467889908257,3.19625779306923,3.196257793069228,1.1698113207547172,1.1698113207547172,5.7009894491321385,5.700989449132132,5.634994091054573,5.634994091054545,5,4
